25/09/30 22:41:32 12.770 -88.990   9 2.9 C  57 Km al sur de Delta del Rio Lempa, El Salvador
25/10/01 01:15:11 14.415 -90.372   6 2.6 C  17 Km al noroeste de Cuilapa, Guatemala
25/10/01 03:17:37 13.180 -89.655  28 2.4 C  49 Km al suroeste de La Libertad, El Salvador
25/10/01 05:59:25 11.064 -87.121  12 4.8 C 103 Km al suroeste de Pochomil, Nicaragua
25/10/01 06:10:48 10.859 -87.200   4 3.7 C 127 Km al suroeste de Pochomil, Nicaragua
25/10/01 06:19:32 11.221 -86.928   9 3.5 C  77 Km al suroeste de Pochomil, Nicaragua
25/10/01 06:35:41 11.381 -86.981 106 3.1 C  68 Km al suroeste de Pochomil, Nicaragua
25/10/01 01:15:11 14.410 -90.370   6 2.6 C  16 Km al noroeste de Cuilapa, Guatemala
25/10/01 03:17:37 13.180 -89.660  28 2.4 C  49 Km al sur de Acajutla, El Salvador
25/10/01 05:59:25 11.060 -87.120  12 4.8 C 104 Km al suroeste de Pochomil, Nicaragua
25/10/01 06:10:48 10.860 -87.200   4 3.7 C 127 Km al suroeste de Pochomil, Nicaragua
25/10/01 06:19:32 11.220 -86.930   9 3.5 C  77 Km al suroeste de Pochomil, Nicaragua
25/10/01 06:35:41 11.380 -86.980 106 3.1 C  68 Km al suroeste de Pochomil, Nicaragua
25/10/01 08:36:44 10.261 -85.133  38 2.3 C  35 Km al noreste de Porvenir, Costa Rica
25/10/01 06:02:44 11.181 -87.106  11 3.7 C  93 Km al suroeste de Pochomil, Nicaragua
25/10/01 06:12:38 11.128 -87.078  20 3.4 C  95 Km al suroeste de Pochomil, Nicaragua
25/10/01 06:18:36 11.079 -87.111   7 3.7 C 101 Km al suroeste de Pochomil, Nicaragua
25/10/01 12:18:54 12.064 -86.557 159 3.2 C  16 Km al norte de El Transito, Nicaragua
25/10/01 05:59:25 11.064 -87.122  12 4.8 C 103 Km al suroeste de Pochomil, Nicaragua
25/10/01 17:40:37 11.068 -87.131  14 3.3 C 104 Km al suroeste de Pochomil, Nicaragua
25/10/01 18:03:33 12.194 -87.501  32 3.2 C  48 Km al suroeste de Corinto, Nicaragua
25/10/01 18:18:25 13.063 -89.989  13 2.6 C  61 Km al sur de Acajutla, El Salvador
25/10/01 18:44:20 13.783 -89.456  11 1.9 C  22 Km al noroeste de Santa Tecla, El Salvador
25/10/01 19:05:22 14.293 -93.346   1 4.1 C 121 Km al oeste de El Gancho México
25/10/01 19:05:23 14.291 -93.336  10 4.1 C 120 Km al oeste de El Gancho México
25/10/01 20:46:14 11.189 -87.047  11 3.4 C  88 Km al suroeste de Pochomil, Nicaragua
25/10/01 06:02:44 11.180 -87.110  11 3.7 C  93 Km al suroeste de Pochomil, Nicaragua
25/10/01 06:12:38 11.130 -87.080  20 3.4 C  95 Km al suroeste de Pochomil, Nicaragua
25/10/01 06:18:36 11.080 -87.110   7 3.7 C 101 Km al suroeste de Pochomil, Nicaragua
25/10/01 08:36:44 10.260 -85.130  38 2.3 C  35 Km al noreste de Porvenir, Costa Rica
25/10/01 12:18:54 12.060 -86.560 159 3.2 C  16 Km al norte de El Transito, Nicaragua
25/10/01 17:40:37 11.070 -87.130  14 3.3 C 104 Km al suroeste de Pochomil, Nicaragua
25/10/01 18:03:33 12.190 -87.500  32 3.2 C  49 Km al suroeste de Corinto, Nicaragua
25/10/01 18:18:25 13.060 -89.990  13 2.6 C  61 Km al sur de Acajutla, El Salvador
25/10/01 18:44:20 13.780 -89.460  11 1.9 C  22 Km al noroeste de Santa Tecla, El Salvador
25/10/01 19:05:23 14.290 -93.340  10 4.1 C 121 Km al oeste de El Gancho México
25/10/01 20:46:14 11.190 -87.050  11 3.4 C  88 Km al suroeste de Pochomil, Nicaragua
25/10/01 21:33:42  9.520 -84.310  23 3.0 C  19 Km al noroeste de Puerto Quepos, Costa Rica
25/10/01 21:33:42  9.524 -84.309  23 3.0 C  19 Km al noroeste de Puerto Quepos, Costa Rica
25/10/02 00:06:01 14.063 -89.830   8 2.8 C  16 Km al norte de Ahuachapan, El Salvador
25/10/02 00:06:01 14.063 -89.830   8 2.9 C  16 Km al norte de Ahuachapan, El Salvador
25/10/02 00:21:50 14.074 -89.823   3 2.2 C  17 Km al norte de Ahuachapan, El Salvador
25/10/02 01:39:00  8.349 -82.813  13 2.8 C   2 Km al noreste de Rodolfo Aguilar Delgado, Panamá
25/10/02 01:56:20 11.845 -87.307  21 2.6 C  65 Km al suroeste de Las Penitas, Nicaragua
25/10/02 01:56:20 11.845 -87.307  21 2.5 C  65 Km al suroeste de Las Penitas, Nicaragua
25/10/02 02:28:11 13.530 -88.758 120 2.7 C  12 Km al norte de Zacatecoluca, El Salvador
25/10/02 02:28:12 13.504 -88.764 116 2.8 C  11 Km al norte de Zacatecoluca, El Salvador
25/10/02 03:15:47  9.737 -84.050   9 2.7 C  17 Km al oeste de Tres de Junio, Costa Rica
25/10/02 00:06:01 14.060 -89.830   8 2.9 C  16 Km al norte de Ahuachapan, El Salvador
25/10/02 00:21:50 14.070 -89.820   3 2.2 C  17 Km al norte de Ahuachapan, El Salvador
25/10/02 01:39:00  8.350 -82.810  13 2.8 C   2 Km al noreste de Rodolfo Aguilar Delgado, Panamá
25/10/02 01:56:20 11.840 -87.310  21 2.5 C  66 Km al suroeste de Las Penitas, Nicaragua
25/10/02 02:28:12 13.500 -88.760 116 2.8 C  11 Km al norte de Zacatecoluca, El Salvador
25/10/02 03:15:47  9.740 -84.050   9 2.7 C  18 Km al oeste de Tres de Junio, Costa Rica
25/10/02 06:43:45 14.824 -91.522  34 3.5 A   1 Km al sur de Quetzaltenango, Guatemala
25/10/02 06:43:42 14.057 -91.914  59 3.5 C  25 Km al suroeste de Tulate, Guatemala
25/10/02 07:15:48 12.179 -87.874  17 2.4 C  77 Km al suroeste de Jiquilillo, Nicaragua
25/10/02 07:42:35 13.146 -89.233  44 3.3 C  39 Km al sur de La Libertad, El Salvador
25/10/02 06:43:42 14.060 -91.910  59 3.5 C  24 Km al suroeste de Tulate, Guatemala
25/10/02 07:15:48 12.180 -87.870  17 2.4 C  77 Km al suroeste de Jiquilillo, Nicaragua
25/10/02 07:42:35 13.150 -89.230  44 3.3 C  39 Km al sur de La Libertad, El Salvador
25/10/02 09:03:22 12.190 -89.200  13 3.1 C 125 Km al sur de Delta del Rio Lempa, El Salvador
25/10/02 09:03:22 12.192 -89.203  13 3.1 C 125 Km al sur de Delta del Rio Lempa, El Salvador
25/10/02 09:22:21 12.356 -86.496   2 1.5 C   9 Km al sureste de Volcán Momotombo, Nicaragua
25/10/02 12:21:41 14.058 -89.823  15 2.2 A  16 Km al norte de Ahuachapan, El Salvador
25/10/02 12:21:40 14.061 -89.820   7 2.1 C  16 Km al norte de Ahuachapan, El Salvador
25/10/02 12:33:31  9.474 -83.769  14 3.0 C  27 Km al norte de Dominical, Costa Rica
25/10/02 13:32:02 10.747 -86.245  19 2.9 C  36 Km al suroeste de Caba Santa Elena, Costa Rica
25/10/02 15:13:06 12.268 -87.471  36 2.3 C  41 Km al suroeste de Corinto, Nicaragua
25/10/02 09:22:21 12.360 -86.500   2 1.5 C   8 Km al sureste de Volcán Momotombo, Nicaragua
25/10/02 12:21:40 14.060 -89.820   7 2.1 C  16 Km al norte de Ahuachapan, El Salvador
25/10/02 12:33:31  9.470 -83.770  14 3.0 C  26 Km al norte de Dominical, Costa Rica
25/10/02 13:32:02 10.750 -86.240  19 2.9 C  35 Km al suroeste de Caba Santa Elena, Costa Rica
25/10/02 15:13:06 12.270 -87.470  36 2.3 C  40 Km al suroeste de Corinto, Nicaragua
25/10/02 18:42:56 12.918 -90.360   9 2.8 C  94 Km al suroeste de Acajutla, El Salvador
25/10/02 18:42:56 12.920 -90.360   9 2.8 C  94 Km al suroeste de Acajutla, El Salvador
25/10/02 19:07:17 10.520 -86.400   5 2.9 C  50 Km al noroeste de Rosario, Costa Rica
25/10/02 19:32:11 10.260 -84.500  84 2.3 C  39 Km al oeste de Vara Blanca, Costa Rica
25/10/02 19:07:17 10.519 -86.404   5 2.9 C  50 Km al noroeste de Rosario, Costa Rica
25/10/02 19:32:11 10.255 -84.505  84 2.3 C  40 Km al oeste de Vara Blanca, Costa Rica
25/10/02 19:43:43 14.116 -89.839   4 2.0 C  19 Km al sur de Jutiapa, Guatemala
25/10/02 19:43:43 14.120 -89.840   4 2.0 C  19 Km al sur de Jutiapa, Guatemala
25/10/02 20:12:42 12.060 -86.460   5 1.8 C  18 Km al noroeste de El Crucero, Nicaragua
25/10/02 20:14:40  9.470 -84.270  18 3.2 C  13 Km al oeste de Puerto Quepos, Costa Rica
25/10/02 20:21:55 12.640 -88.280  29 4.1 A  62 Km al sur de Playa El Cuco, El Salvador
25/10/02 20:12:42 12.059 -86.463   5 1.8 C  18 Km al noroeste de El Crucero, Nicaragua
25/10/02 20:14:40  9.471 -84.275  18 3.2 C  13 Km al oeste de Puerto Quepos, Costa Rica
25/10/02 20:21:55 12.623 -88.284  28 4.0 A  64 Km al sur de Playa El Cuco, El Salvador
25/10/02 20:21:55 12.621 -88.287  28 3.9 C  64 Km al sur de Playa El Cuco, El Salvador
25/10/02 20:21:55 12.620 -88.290  28 3.9 C  65 Km al sur de Playa El Cuco, El Salvador
25/10/03 00:07:48 15.644 -88.303   1 3.3 C  31 Km al norte de Puerto Barrios, Guatemala
25/10/03 00:25:27 14.034 -89.810  10 1.7 C  13 Km al norte de Ahuachapan, El Salvador
25/10/03 00:52:44 14.068 -89.833   6 2.9 C  17 Km al norte de Ahuachapan, El Salvador
25/10/03 00:54:09  8.725 -83.314   1 3.1 C  38 Km al noreste de Playa Madrigal, Costa Rica
25/10/03 03:05:17 13.276 -90.384   9 3.2 C  62 Km al sur de Las Brisas, Guatemala
25/10/03 04:47:32 10.309 -86.706  32 4.3 C  78 Km al oeste de Rosario, Costa Rica
25/10/03 05:09:22 12.039 -86.483 149 2.4 C  20 Km al oeste de El Crucero, Nicaragua
25/10/03 05:16:33 13.276 -90.312  19 3.3 C  61 Km al sur de Las Brisas, Guatemala
25/10/03 06:25:51 14.105 -89.819   6 2.5 C  21 Km al norte de Ahuachapan, El Salvador
25/10/03 06:48:23 13.394 -90.051  28 2.5 C  32 Km al suroeste de Acajutla, El Salvador
25/10/03 00:07:48 15.640 -88.300   1 3.3 C  31 Km al norte de Puerto Barrios, Guatemala
25/10/03 00:25:27 14.030 -89.810  10 1.7 C  13 Km al norte de Ahuachapan, El Salvador
25/10/03 00:52:44 14.070 -89.830   6 2.9 C  17 Km al norte de Ahuachapan, El Salvador
25/10/03 00:54:09  8.720 -83.310   1 3.1 C  38 Km al noreste de Playa Madrigal, Costa Rica
25/10/03 03:05:17 13.280 -90.380   9 3.2 C  61 Km al sur de Las Brisas, Guatemala
25/10/03 04:47:32 10.310 -86.710  32 4.3 C  79 Km al oeste de Rosario, Costa Rica
25/10/03 05:09:22 12.040 -86.480 149 2.4 C  19 Km al oeste de El Crucero, Nicaragua
25/10/03 05:16:33 13.280 -90.310  19 3.3 C  60 Km al sur de Las Brisas, Guatemala
25/10/03 06:25:51 14.110 -89.820   6 2.5 C  21 Km al sur de Jutiapa, Guatemala
25/10/03 06:48:23 13.390 -90.050  28 2.5 C  32 Km al suroeste de Acajutla, El Salvador
25/10/03 10:44:58 15.213 -92.001 149 2.8 C  35 Km al noroeste de San Marcos, Guatemala
25/10/03 19:42:06 12.571 -86.980 163 3.0 C  15 Km al sur de Volcán San Cristóbal, Nicaragua
25/10/03 21:55:29 13.831 -89.779  10 1.8 A  12 Km al sureste de Ahuachapan, El Salvador
25/10/03 10:44:58 15.210 -92.000 149 2.8 C  35 Km al noroeste de San Marcos, Guatemala
25/10/03 19:42:06 12.570 -86.980 163 3.0 C  15 Km al sur de Volcán San Cristóbal, Nicaragua
25/10/03 21:54:33 13.840 -89.760   6 1.6 C  13 Km al sureste de Ahuachapan, El Salvador
25/10/03 22:04:50 12.330 -87.700  33 3.1 C  53 Km al suroeste de Jiquilillo, Nicaragua
25/10/03 21:54:33 13.836 -89.764   6 1.6 C  13 Km al sureste de Ahuachapan, El Salvador
25/10/03 22:04:50 12.326 -87.703  33 3.1 C  53 Km al suroeste de Jiquilillo, Nicaragua
25/10/03 23:18:10 14.111 -89.904  21 1.8 C  19 Km al sur de Jutiapa, Guatemala
25/10/04 00:51:56 13.020 -90.241   8 2.8 C  77 Km al suroeste de Acajutla, El Salvador
25/10/04 01:24:16 12.886 -88.853  31 2.8 C  41 Km al sur de Delta del Rio Lempa, El Salvador
25/10/04 01:31:12  6.497 -82.468   5 4.7 A 112 Km al suroeste de Isla Jicarón, Panamá
25/10/04 01:31:13  6.456 -82.553  17 4.6 C 122 Km al suroeste de Isla Jicarón, Panamá
25/10/04 02:36:42 13.439 -91.925  34 3.4 C  80 Km al suroeste de El Semillero, Guatemala
25/10/03 23:18:10 14.110 -89.900  21 1.8 C  19 Km al sur de Jutiapa, Guatemala
25/10/04 00:51:56 13.020 -90.240   8 2.8 C  77 Km al suroeste de Acajutla, El Salvador
25/10/04 01:24:16 12.890 -88.850  31 2.8 C  41 Km al sur de Delta del Rio Lempa, El Salvador
25/10/04 01:31:13  6.460 -82.550  17 4.6 C 121 Km al suroeste de Isla Jicarón, Panamá
25/10/04 02:36:42 13.440 -91.920  34 3.4 C  79 Km al suroeste de El Semillero, Guatemala
25/10/04 03:31:48 12.668 -88.390  30 2.6 C  64 Km al suroeste de Playa El Cuco, El Salvador
25/10/04 03:31:49 12.680 -88.374  25 2.6 C  62 Km al suroeste de Playa El Cuco, El Salvador
25/10/04 03:56:33 12.912 -88.524   5 1.9 A  49 Km al sur de Usulután, El Salvador
25/10/04 03:56:19 12.785 -88.562  42 2.1 C  60 Km al sureste de Delta del Rio Lempa, El Salvador
25/10/04 04:11:45 10.343 -85.509  15 2.2 A  12 Km al noreste de Santa Cruz, Costa Rica
25/10/04 04:11:37  9.694 -86.080  10 3.1 C  53 Km al suroeste de Ostional, Costa Rica
25/10/04 03:31:49 12.680 -88.370  25 2.6 C  62 Km al suroeste de Playa El Cuco, El Salvador
25/10/04 03:56:19 12.780 -88.560  42 2.1 C  60 Km al sureste de Delta del Rio Lempa, El Salvador
25/10/04 04:11:37  9.690 -86.080  10 3.1 C  54 Km al suroeste de Ostional, Costa Rica
25/10/04 04:40:41 12.140 -86.900  86 3.5 C  16 Km al oeste de Puerto Sandino, Nicaragua
25/10/04 04:40:41 12.143 -86.897  86 3.5 C  16 Km al oeste de Puerto Sandino, Nicaragua
25/10/04 05:56:26 13.031 -90.259  15 3.6 A  77 Km al suroeste de Acajutla, El Salvador
25/10/04 05:56:26 13.023 -90.237  14 3.5 C  77 Km al suroeste de Acajutla, El Salvador
25/10/04 04:16:31  9.696 -85.250  13 2.1 C  33 Km al sur de Porvenir, Costa Rica
25/10/04 04:40:42 12.042 -86.964  75 3.5 C  28 Km al suroeste de Puerto Sandino, Nicaragua
25/10/04 04:16:31  9.700 -85.250  13 2.1 C  33 Km al sur de Porvenir, Costa Rica
25/10/04 04:40:42 12.040 -86.960  75 3.5 C  28 Km al suroeste de Puerto Sandino, Nicaragua
25/10/04 05:56:26 13.020 -90.240  14 3.5 C  77 Km al suroeste de Acajutla, El Salvador
25/10/04 09:07:32 10.854 -85.669  50 3.1 C  30 Km al sur de El Ostional, San Juan del Sur, Nicaragua
25/10/04 09:07:32 10.850 -85.670  50 3.1 C  31 Km al sur de El Ostional, San Juan del Sur, Nicaragua
25/10/04 10:26:58 12.480 -81.770   2 4.2 C  10 Km al suroeste de Isla de San Andrés, Colombia
25/10/04 10:26:58 12.482 -81.775   2 4.2 C  10 Km al suroeste de Isla de San Andrés, Colombia
25/10/04 10:53:33 16.743 -85.548   5 3.2 C 102 Km al noreste de Trujillo, Honduras
25/10/04 11:55:27  9.560 -84.725   4 2.7 C  12 Km al suroeste de Jacó, Costa Rica
25/10/04 12:25:22 13.127 -89.933  19 3.7 C  53 Km al sur de Acajutla, El Salvador
25/10/04 12:25:22 13.127 -89.933  19 3.5 C  53 Km al sur de Acajutla, El Salvador
25/10/04 15:08:44 10.610 -84.935   8 4.6 C  44 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 15:10:13 10.613 -84.947  10 3.9 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 10:53:33 16.740 -85.550   5 3.2 C 101 Km al noreste de Trujillo, Honduras
25/10/04 11:55:27  9.560 -84.720   4 2.7 C  11 Km al suroeste de Jacó, Costa Rica
25/10/04 12:25:22 13.130 -89.930  19 3.5 C  52 Km al sur de Acajutla, El Salvador
25/10/04 15:08:44 10.610 -84.930   8 4.6 C  45 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 15:10:13 10.610 -84.950  10 3.9 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 15:17:22 10.610 -84.950  10 2.6 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 15:19:34 10.590 -84.970   5 2.7 C  44 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 15:42:58 10.620 -84.950  10 2.7 C  42 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 15:46:29 10.610 -84.950  10 2.5 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 15:17:22 10.607 -84.953  10 2.6 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 15:19:34 10.586 -84.973   5 2.7 C  44 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 15:42:58 10.617 -84.955  10 2.7 C  42 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 15:46:29 10.612 -84.953  10 2.5 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 16:02:23 10.604 -84.948   8 2.5 C  44 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 16:10:08 13.001 -89.278  28 2.5 C  54 Km al sur de La Libertad, El Salvador
25/10/04 16:13:08 10.592 -84.959   8 2.5 C  44 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 16:14:12 10.593 -84.965   9 2.7 C  44 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 16:39:24 10.591 -84.969   5 2.5 C  44 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 16:02:23 10.600 -84.950   8 2.5 C  44 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 16:10:08 13.000 -89.280  28 2.5 C  54 Km al sur de La Libertad, El Salvador
25/10/04 16:13:08 10.590 -84.960   8 2.5 C  44 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 16:14:12 10.590 -84.960   9 2.7 C  44 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 16:39:24 10.590 -84.970   5 2.5 C  44 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 17:36:04 10.590 -84.910   3 2.7 C  48 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 17:42:15  7.390 -78.170   5 4.7 C 113 Km al sur de La Palma, Panamá
25/10/04 17:36:04 10.588 -84.914   3 2.7 C  48 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 17:42:15  7.386 -78.175   5 4.8 C 114 Km al sur de La Palma, Panamá
25/10/04 18:53:16 12.388 -87.856  26 3.0 C  58 Km al suroeste de Mechapa, Chinandega, Nicaragua
25/10/04 17:42:15  7.390 -78.170   5 4.8 C 113 Km al sur de La Palma, Panamá
25/10/04 18:53:16 12.390 -87.860  26 3.0 C  58 Km al suroeste de Mechapa, Chinandega, Nicaragua
25/10/04 20:05:34 10.590 -84.960   5 3.0 C  44 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 20:15:39 12.500 -87.760  31 2.9 A  42 Km al suroeste de Mechapa, Chinandega, Nicaragua
25/10/04 20:05:34 10.591 -84.956   5 3.0 C  44 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 20:15:38 12.446 -87.793  32 3.2 C  49 Km al suroeste de Mechapa, Chinandega, Nicaragua
25/10/04 20:18:08 14.431 -91.905  63 3.2 C  15 Km al norte de Champerico, Guatemala
25/10/04 20:15:38 12.450 -87.790  32 3.2 C  48 Km al suroeste de Mechapa, Chinandega, Nicaragua
25/10/04 20:18:08 14.430 -91.910  63 3.2 C  15 Km al norte de Champerico, Guatemala
25/10/04 20:26:00 14.130 -89.860   4 3.0 C  17 Km al sur de Jutiapa, Guatemala
25/10/04 20:28:11 14.060 -89.820  29 2.6 C  16 Km al norte de Ahuachapan, El Salvador
25/10/04 21:00:03 10.620 -84.970  11 2.5 C  41 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 20:26:00 14.126 -89.861   4 3.0 C  18 Km al sur de Jutiapa, Guatemala
25/10/04 20:28:11 14.057 -89.817  29 2.6 C  16 Km al norte de Ahuachapan, El Salvador
25/10/04 21:00:03 10.611 -84.968   8 2.6 C  42 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 21:07:56 14.121 -89.861   5 2.2 C  18 Km al sur de Jutiapa, Guatemala
25/10/04 21:00:03 10.610 -84.970   8 2.6 C  42 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 21:07:56 14.120 -89.860   5 2.2 C  18 Km al sur de Jutiapa, Guatemala
25/10/04 21:35:06 14.110 -89.870   7 2.7 C  19 Km al sur de Jutiapa, Guatemala
25/10/04 21:35:06 14.115 -89.866   7 2.7 C  19 Km al sur de Jutiapa, Guatemala
25/10/04 22:50:44 10.585 -84.947   6 3.4 C  46 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 22:50:44 10.590 -84.950   6 3.4 C  45 Km al sureste de Cuatro Bocas, Costa Rica
25/10/04 23:15:09 13.570 -87.110   5 2.6 C  31 Km al norte de Choluteca, Honduras
25/10/04 23:20:16 13.230 -87.870   4 2.1 C  12 Km al sur de La Union, El Salvador
25/10/04 23:34:08 13.740 -91.380  33 2.9 C  26 Km al sur de Tecojate, Guatemala
25/10/05 00:41:14 14.030 -90.310   4 2.0 C  24 Km al norte de Las Brisas, Guatemala
25/10/04 23:15:09 13.566 -87.113   5 2.6 C  31 Km al norte de Choluteca, Honduras
25/10/04 23:20:16 13.235 -87.874   4 2.1 C  11 Km al sur de La Union, El Salvador
25/10/04 23:34:08 13.739 -91.379  33 2.9 C  26 Km al sur de Tecojate, Guatemala
25/10/05 00:41:14 14.028 -90.313   4 2.0 C  24 Km al norte de Las Brisas, Guatemala
25/10/05 00:54:48 10.606 -84.961   9 2.5 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/05 00:54:48 10.610 -84.960   9 2.5 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/05 02:20:03 13.110 -90.090  14 3.1 C  60 Km al suroeste de Acajutla, El Salvador
25/10/05 02:45:34 13.220 -89.680  30 3.9 C  44 Km al sur de Acajutla, El Salvador
25/10/05 02:47:53 13.900 -91.360  24 3.4 C   8 Km al sur de Tecojate, Guatemala
25/10/05 02:20:03 13.105 -90.087  14 3.1 C  61 Km al suroeste de Acajutla, El Salvador
25/10/05 02:45:34 13.223 -89.680  30 3.9 C  44 Km al sur de Acajutla, El Salvador
25/10/05 02:47:53 13.900 -91.355  24 3.4 C   8 Km al sur de Tecojate, Guatemala
25/10/05 03:02:00 13.854 -89.919  32 1.9 A  11 Km al suroeste de Ahuachapan, El Salvador
25/10/05 03:57:45 12.585 -88.075  35 2.4 A  55 Km al suroeste de Punta Cosigüina, Nicaragua
25/10/05 03:01:54 13.438 -90.332  33 2.5 C  43 Km al sur de Las Brisas, Guatemala
25/10/05 03:57:45 12.580 -88.125  21 2.7 C  60 Km al suroeste de Punta Cosigüina, Nicaragua
25/10/05 04:48:42 10.613 -84.945   5 2.0 A  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/05 03:01:54 13.440 -90.330  33 2.5 C  43 Km al sur de Las Brisas, Guatemala
25/10/05 03:57:45 12.580 -88.120  21 2.7 C  59 Km al suroeste de Punta Cosigüina, Nicaragua
25/10/05 04:48:42 10.590 -84.960   5 2.4 C  44 Km al sureste de Cuatro Bocas, Costa Rica
25/10/05 04:48:42 10.593 -84.957   5 2.4 C  44 Km al sureste de Cuatro Bocas, Costa Rica
25/10/05 05:29:34 10.601 -84.966   8 2.7 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/05 05:29:34 10.601 -84.963   8 2.7 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/05 00:41:07 13.210 -90.414  16 2.4 C  70 Km al sur de Las Brisas, Guatemala
25/10/05 10:02:52 10.605 -84.957   9 2.8 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/05 10:06:18 13.434 -92.382   5 3.4 C 108 Km al suroeste de Champerico, Guatemala
25/09/29 14:07:07 11.057 -86.709  24 3.2 C  75 Km al suroeste de Huehuete, Nicaragua
25/10/03 04:47:32 10.339 -86.683  22 4.3 C  76 Km al oeste de Rosario, Costa Rica
25/10/05 12:45:40 10.613 -84.934   2 2.2 C  44 Km al sureste de Cuatro Bocas, Costa Rica
25/10/05 13:05:02 10.610 -84.956   2 1.9 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/05 00:54:48 10.610 -84.959   8 2.2 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/01 06:35:40 11.218 -87.085  14 3.1 C  88 Km al suroeste de Pochomil, Nicaragua
25/10/02 01:56:20 11.876 -87.324  20 2.8 C  63 Km al suroeste de Las Penitas, Nicaragua
25/09/29 14:07:07 11.060 -86.710  24 3.2 C  75 Km al suroeste de Huehuete, Nicaragua
25/10/01 06:35:40 11.220 -87.090  14 3.1 C  88 Km al suroeste de Pochomil, Nicaragua
25/10/02 01:56:20 11.880 -87.320  20 2.8 C  62 Km al suroeste de Las Penitas, Nicaragua
25/10/02 07:15:48 12.200 -87.880  14 2.4 C  76 Km al suroeste de Jiquilillo, Nicaragua
25/10/03 04:47:32 10.340 -86.680  22 4.3 C  75 Km al oeste de Rosario, Costa Rica
25/10/05 00:41:07 13.210 -90.410  16 2.4 C  70 Km al sur de Las Brisas, Guatemala
25/10/05 00:54:48 10.610 -84.960   8 2.2 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/05 05:29:34 10.600 -84.960   8 2.7 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/05 10:02:52 10.600 -84.960   9 2.8 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/05 10:06:18 13.430 -92.380   5 3.4 C 108 Km al suroeste de Tulate, Guatemala
25/10/05 12:45:40 10.610 -84.930   2 2.2 C  45 Km al sureste de Cuatro Bocas, Costa Rica
25/10/05 13:05:02 10.610 -84.960   2 1.9 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/02 07:15:48 12.199 -87.884  14 2.4 C  76 Km al suroeste de Jiquilillo, Nicaragua
25/09/26 22:29:09 12.290 -87.740  26 3.8 C  59 Km al suroeste de Jiquilillo, Nicaragua
25/10/02 07:15:48 12.210 -87.870  17 2.3 C  74 Km al suroeste de Jiquilillo, Nicaragua
25/09/26 22:29:09 12.287 -87.738  26 3.8 C  59 Km al suroeste de Jiquilillo, Nicaragua
25/10/02 07:15:48 12.211 -87.869  17 2.3 C  74 Km al suroeste de Jiquilillo, Nicaragua
25/10/05 16:14:31 10.605 -84.954   6 2.0 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/05 16:17:14 10.605 -84.990   7 2.4 C  41 Km al sureste de Cuatro Bocas, Costa Rica
25/10/05 17:42:32 10.602 -84.962   7 2.2 C  43 Km al sureste de Cuatro Bocas, Costa Rica
25/10/05 21:03:11 14.125 -89.794   5 2.5 A  21 Km al sureste de Jutiapa, Guatemala
25/10/05 21:03:11 14.102 -89.812   3 2.5 C  21 Km al norte de Ahuachapan, El Salvador
